cart_id,user_id,product_id,quantity,price_at_add,added_at,category
cart_000027,user_00082,prod_0047,3,33.5,2024-01-01T00:00:00Z,Books
cart_000028,user_00083,prod_0088,1,236.49,2023-12-31T00:00:00Z,Toys & Games
cart_000028,user_00083,prod_0072,1,245.23,2023-12-14T00:00:00Z,Beauty
cart_000029,user_00087,prod_0003,1,129.05,2023-12-28T00:00:00Z,Electronics
cart_000029,user_00087,prod_0046,3,76.44,2023-12-23T00:00:00Z,Books
cart_000029,user_00087,prod_0013,1,138.3,2023-12-29T00:00:00Z,Electronics
cart_000029,user_00087,prod_0058,2,148.08,2023-12-25T00:00:00Z,Books
cart_000030,user_00091,prod_0094,3,290.3,2023-12-20T00:00:00Z,Automotive
cart_000030,user_00091,prod_0024,1,18.85,2023-12-11T00:00:00Z,Fashion
cart_000030,user_00091,prod_0027,1,8.38,2023-12-24T00:00:00Z,Fashion
cart_000030,user_00091,prod_0030,2,229.02,2023-12-28T00:00:00Z,Fashion
cart_000030,user_00091,prod_0020,2,151.77,2023-12-06T00:00:00Z,Fashion
cart_000031,user_00092,prod_0079,3,167.19,2023-12-17T00:00:00Z,Beauty
cart_000031,user_00092,prod_0034,2,263.34,2023-12-23T00:00:00Z,Home & Kitchen
cart_000031,user_00092,prod_0050,2,60.92,2023-12-30T00:00:00Z,Books
cart_000031,user_00092,prod_0044,1,25.83,2023-12-02T00:00:00Z,Home & Kitchen
cart_000032,user_00093,prod_0058,3,148.08,2023-12-27T00:00:00Z,Books
cart_000032,user_00093,prod_0040,1,202.48,2023-12-23T00:00:00Z,Home & Kitchen
cart_000032,user_00093,prod_0092,3,87.06,2023-12-11T00:00:00Z,Automotive
cart_000033,user_00094,prod_0045,3,43.9,2023-12-17T00:00:00Z,Home & Kitchen
cart_000033,user_00094,prod_0057,2,209.8,2023-12-31T00:00:00Z,Books
cart_000033,user_00094,prod_0089,3,70.4,2023-12-10T00:00:00Z,Toys & Games
cart_000034,user_00095,prod_0070,1,263.51,2023-12-26T00:00:00Z,Sports & Fitness
cart_000034,user_00095,prod_0042,1,72.65,2023-12-23T00:00:00Z,Home & Kitchen
cart_000034,user_00095,prod_0040,2,202.48,2023-12-30T00:00:00Z,Home & Kitchen
cart_000034,user_00095,prod_0057,1,209.8,2023-12-25T00:00:00Z,Books
cart_000035,user_00097,prod_0091,3,61.78,2023-12-05T00:00:00Z,Automotive
cart_000035,user_00097,prod_0057,1,209.8,2023-12-10T00:00:00Z,Books
cart_000035,user_00097,prod_0002,1,46.02,2023-12-21T00:00:00Z,Electronics
cart_000036,user_00107,prod_0077,1,129.53,2023-12-15T00:00:00Z,Beauty
cart_000036,user_00107,prod_0013,1,138.3,2023-12-11T00:00:00Z,Electronics
cart_000037,user_00109,prod_0078,3,43.46,2023-12-12T00:00:00Z,Beauty
cart_000037,user_00109,prod_0013,2,138.3,2023-12-03T00:00:00Z,Electronics
cart_000037,user_00109,prod_0058,3,148.08,2023-12-14T00:00:00Z,Books
cart_000037,user_00109,prod_0029,3,138.39,2023-12-10T00:00:00Z,Fashion
cart_000038,user_00112,prod_0001,2,192.99,2023-12-22T00:00:00Z,Electronics
cart_000038,user_00112,prod_0041,3,77.88,2023-12-03T00:00:00Z,Home & Kitchen
cart_000038,user_00112,prod_0093,3,253.04,2023-12-16T00:00:00Z,Automotive
cart_000039,user_00114,prod_0060,1,176.75,2023-12-20T00:00:00Z,Books
cart_000039,user_00114,prod_0034,2,263.34,2023-12-28T00:00:00Z,Home & Kitchen
cart_000039,user_00114,prod_0068,2,298.55,2023-12-22T00:00:00Z,Sports & Fitness
cart_000039,user_00114,prod_0094,1,290.3,2024-01-01T00:00:00Z,Automotive
cart_000039,user_00114,prod_0061,2,287.47,2023-12-20T00:00:00Z,Sports & Fitness
cart_000039,user_00114,prod_0065,1,81.67,2023-12-23T00:00:00Z,Sports & Fitness
cart_000040,user_00115,prod_0083,1,66.76,2023-12-16T00:00:00Z,Toys & Games
cart_000041,user_00118,prod_0050,3,60.92,2023-12-23T00:00:00Z,Books
cart_000042,user_00121,prod_0031,3,92.74,2024-01-01T00:00:00Z,Home & Kitchen
cart_000042,user_00121,prod_0091,2,61.78,2023-12-30T00:00:00Z,Automotive
cart_000042,user_00121,prod_0005,3,137.07,2023-12-30T00:00:00Z,Electronics
cart_000042,user_00121,prod_0049,3,219.09,2023-12-04T00:00:00Z,Books
cart_000042,user_00121,prod_0046,1,76.44,2023-12-08T00:00:00Z,Books
cart_000043,user_00122,prod_0041,3,77.88,2023-12-25T00:00:00Z,Home & Kitchen
cart_000043,user_00122,prod_0050,2,60.92,2023-12-03T00:00:00Z,Books
cart_000043,user_00122,prod_0039,2,227.05,2023-12-03T00:00:00Z,Home & Kitchen
cart_000044,user_00129,prod_0033,1,181.09,2023-12-24T00:00:00Z,Home & Kitchen
cart_000044,user_00129,prod_0041,2,77.88,2023-12-05T00:00:00Z,Home & Kitchen
cart_000044,user_00129,prod_0056,2,294.68,2023-12-30T00:00:00Z,Books
cart_000045,user_00130,prod_0047,2,33.5,2023-12-26T00:00:00Z,Books
cart_000045,user_00130,prod_0035,3,75.82,2023-12-05T00:00:00Z,Home & Kitchen
cart_000045,user_00130,prod_0003,2,129.05,2023-12-06T00:00:00Z,Electronics
cart_000045,user_00130,prod_0078,2,43.46,2023-12-02T00:00:00Z,Beauty
cart_000046,user_00136,prod_0064,1,128.25,2023-12-07T00:00:00Z,Sports & Fitness
cart_000046,user_00136,prod_0065,3,81.67,2023-12-18T00:00:00Z,Sports & Fitness
cart_000046,user_00136,prod_0093,1,253.04,2023-12-22T00:00:00Z,Automotive
cart_000046,user_00136,prod_0072,2,245.23,2023-12-25T00:00:00Z,Beauty
cart_000046,user_00136,prod_0068,2,298.55,2023-12-05T00:00:00Z,Sports & Fitness
cart_000046,user_00136,prod_0066,3,121.36,2023-12-03T00:00:00Z,Sports & Fitness
cart_000047,user_00137,prod_0048,1,258.97,2023-12-14T00:00:00Z,Books
cart_000047,user_00137,prod_0003,3,129.05,2023-12-03T00:00:00Z,Electronics
cart_000047,user_00137,prod_0075,3,64.86,2023-12-30T00:00:00Z,Beauty
cart_000047,user_00137,prod_0073,2,44.48,2024-01-01T00:00:00Z,Beauty
cart_000047,user_00137,prod_0049,2,219.09,2023-12-03T00:00:00Z,Books
cart_000048,user_00147,prod_0059,3,175.28,2023-12-06T00:00:00Z,Books
cart_000048,user_00147,prod_0045,2,43.9,2023-12-03T00:00:00Z,Home & Kitchen
cart_000048,user_00147,prod_0058,2,148.08,2023-12-07T00:00:00Z,Books
cart_000048,user_00147,prod_0054,3,254.52,2023-12-16T00:00:00Z,Books
cart_000048,user_00147,prod_0044,2,25.83,2023-12-12T00:00:00Z,Home & Kitchen
cart_000049,user_00148,prod_0013,3,138.3,2023-12-13T00:00:00Z,Electronics
cart_000049,user_00148,prod_0011,3,212.14,2023-12-04T00:00:00Z,Electronics
cart_000049,user_00148,prod_0082,3,17.3,2023-12-18T00:00:00Z,Toys & Games
cart_000049,user_00148,prod_0009,1,219.54,2023-12-04T00:00:00Z,Electronics
cart_000049,user_00148,prod_0008,1,110.54,2023-12-30T00:00:00Z,Electronics
cart_000050,user_00150,prod_0061,2,287.47,2023-12-09T00:00:00Z,Sports & Fitness
cart_000050,user_00150,prod_0079,2,167.19,2023-12-04T00:00:00Z,Beauty
cart_000050,user_00150,prod_0016,1,84.36,2023-12-22T00:00:00Z,Fashion
cart_000050,user_00150,prod_0062,1,24.98,2023-12-25T00:00:00Z,Sports & Fitness
cart_000050,user_00150,prod_0007,1,286.42,2023-12-03T00:00:00Z,Electronics
cart_000050,user_00150,prod_0083,2,66.76,2023-12-22T00:00:00Z,Toys & Games
cart_000051,user_00153,prod_0056,3,294.68,2023-12-07T00:00:00Z,Books
cart_000051,user_00153,prod_0058,1,148.08,2023-12-31T00:00:00Z,Books
cart_000051,user_00153,prod_0092,1,87.06,2023-12-26T00:00:00Z,Automotive
cart_000052,user_00156,prod_0069,1,153.73,2023-12-29T00:00:00Z,Sports & Fitness
cart_000053,user_00159,prod_0034,1,263.34,2023-12-10T00:00:00Z,Home & Kitchen
cart_000053,user_00159,prod_0065,3,81.67,2024-01-01T00:00:00Z,Sports & Fitness
cart_000053,user_00159,prod_0010,1,91.19,2023-12-26T00:00:00Z,Electronics
cart_000053,user_00159,prod_0062,2,24.98,2023-12-10T00:00:00Z,Sports & Fitness
cart_000054,user_00162,prod_0065,1,81.67,2023-12-25T00:00:00Z,Sports & Fitness
cart_000054,user_00162,prod_0047,1,33.5,2023-12-24T00:00:00Z,Books
cart_000054,user_00162,prod_0058,1,148.08,2023-12-02T00:00:00Z,Books
cart_000055,user_00163,prod_0088,2,236.49,2023-12-03T00:00:00Z,Toys & Games
cart_000056,user_00164,prod_0007,1,286.42,2023-12-12T00:00:00Z,Electronics
cart_000056,user_00164,prod_0062,3,24.98,2023-12-08T00:00:00Z,Sports & Fitness
cart_000057,user_00167,prod_0078,3,43.46,2023-12-05T00:00:00Z,Beauty
cart_000057,user_00167,prod_0071,2,164.71,2023-12-22T00:00:00Z,Beauty
cart_000057,user_00167,prod_0025,2,129.12,2023-12-05T00:00:00Z,Fashion
cart_000057,user_00167,prod_0039,2,227.05,2023-12-16T00:00:00Z,Home & Kitchen
cart_000057,user_00167,prod_0047,3,33.5,2023-12-13T00:00:00Z,Books
cart_000057,user_00167,prod_0029,2,138.39,2023-12-26T00:00:00Z,Fashion
cart_000058,user_00169,prod_0030,2,229.02,2023-12-29T00:00:00Z,Fashion
cart_000058,user_00169,prod_0047,1,33.5,2023-12-27T00:00:00Z,Books
cart_000058,user_00169,prod_0060,1,176.75,2023-12-04T00:00:00Z,Books
cart_000059,user_00175,prod_0034,3,263.34,2023-12-07T00:00:00Z,Home & Kitchen
cart_000059,user_00175,prod_0017,3,100.34,2023-12-18T00:00:00Z,Fashion
cart_000059,user_00175,prod_0031,1,92.74,2023-12-24T00:00:00Z,Home & Kitchen
cart_000059,user_00175,prod_0035,2,75.82,2023-12-05T00:00:00Z,Home & Kitchen
cart_000060,user_00176,prod_0011,1,212.14,2023-12-16T00:00:00Z,Electronics
cart_000060,user_00176,prod_0077,2,129.53,2023-12-16T00:00:00Z,Beauty
cart_000060,user_00176,prod_0068,1,298.55,2023-12-30T00:00:00Z,Sports & Fitness
cart_000061,user_00177,prod_0006,3,51.94,2024-01-01T00:00:00Z,Electronics
cart_000061,user_00177,prod_0049,3,219.09,2023-12-22T00:00:00Z,Books
cart_000062,user_00179,prod_0049,3,219.09,2023-12-15T00:00:00Z,Books
cart_000062,user_00179,prod_0020,2,151.77,2023-12-29T00:00:00Z,Fashion
cart_000062,user_00179,prod_0070,2,263.51,2023-12-31T00:00:00Z,Sports & Fitness
cart_000062,user_00179,prod_0002,1,46.02,2023-12-29T00:00:00Z,Electronics
cart_000062,user_00179,prod_0005,1,137.07,2023-12-14T00:00:00Z,Electronics
cart_000062,user_00179,prod_0052,3,258.24,2023-12-29T00:00:00Z,Books
cart_000063,user_00180,prod_0040,1,202.48,2024-01-01T00:00:00Z,Home & Kitchen
cart_000063,user_00180,prod_0074,3,50.7,2023-12-16T00:00:00Z,Beauty
cart_000064,user_00181,prod_0039,3,227.05,2023-12-16T00:00:00Z,Home & Kitchen
cart_000064,user_00181,prod_0053,1,163.93,2023-12-03T00:00:00Z,Books
cart_000064,user_00181,prod_0090,1,246.24,2023-12-12T00:00:00Z,Toys & Games
cart_000064,user_00181,prod_0084,1,169.61,2023-12-16T00:00:00Z,Toys & Games
cart_000064,user_00181,prod_0042,2,72.65,2023-12-13T00:00:00Z,Home & Kitchen
cart_000064,user_00181,prod_0048,2,258.97,2023-12-02T00:00:00Z,Books
cart_000065,user_00182,prod_0047,2,33.5,2023-12-09T00:00:00Z,Books
cart_000065,user_00182,prod_0014,2,66.6,2023-12-04T00:00:00Z,Electronics
cart_000066,user_00183,prod_0059,1,175.28,2023-12-17T00:00:00Z,Books
cart_000066,user_00183,prod_0055,1,259.21,2023-12-15T00:00:00Z,Books
cart_000066,user_00183,prod_0020,3,151.77,2023-12-11T00:00:00Z,Fashion
cart_000067,user_00195,prod_0072,1,245.23,2023-12-07T00:00:00Z,Beauty
cart_000068,user_00199,prod_0086,2,12.29,2023-12-25T00:00:00Z,Toys & Games
cart_000069,user_00202,prod_0028,2,230.97,2023-12-28T00:00:00Z,Fashion
cart_000069,user_00202,prod_0067,1,278.13,2023-12-25T00:00:00Z,Sports & Fitness
cart_000069,user_00202,prod_0061,1,287.47,2023-12-14T00:00:00Z,Sports & Fitness
cart_000070,user_00203,prod_0049,3,219.09,2023-12-31T00:00:00Z,Books
cart_000070,user_00203,prod_0015,3,55.31,2023-12-14T00:00:00Z,Electronics
cart_000070,user_00203,prod_0037,2,42.75,2023-12-21T00:00:00Z,Home & Kitchen
cart_000070,user_00203,prod_0055,3,259.21,2023-12-13T00:00:00Z,Books
cart_000070,user_00203,prod_0050,3,60.92,2023-12-12T00:00:00Z,Books
cart_000071,user_00205,prod_0003,1,129.05,2023-12-23T00:00:00Z,Electronics
cart_000071,user_00205,prod_0041,2,77.88,2023-12-02T00:00:00Z,Home & Kitchen
cart_000071,user_00205,prod_0007,1,286.42,2023-12-12T00:00:00Z,Electronics
cart_000071,user_00205,prod_0090,3,246.24,2023-12-29T00:00:00Z,Toys & Games
cart_000071,user_00205,prod_0081,1,250.37,2023-12-03T00:00:00Z,Toys & Games
cart_000072,user_00206,prod_0019,1,273.46,2023-12-08T00:00:00Z,Fashion
cart_000072,user_00206,prod_0078,1,43.46,2023-12-07T00:00:00Z,Beauty
cart_000072,user_00206,prod_0039,1,227.05,2023-12-19T00:00:00Z,Home & Kitchen
cart_000072,user_00206,prod_0071,3,164.71,2023-12-21T00:00:00Z,Beauty
cart_000072,user_00206,prod_0066,3,121.36,2024-01-01T00:00:00Z,Sports & Fitness
cart_000072,user_00206,prod_0004,3,181.99,2023-12-09T00:00:00Z,Electronics
cart_000073,user_00209,prod_0056,2,294.68,2023-12-26T00:00:00Z,Books
cart_000073,user_00209,prod_0012,3,294.66,2023-12-14T00:00:00Z,Electronics
cart_000073,user_00209,prod_0057,3,209.8,2023-12-10T00:00:00Z,Books
cart_000073,user_00209,prod_0055,3,259.21,2023-12-03T00:00:00Z,Books
cart_000074,user_00211,prod_0009,1,219.54,2023-12-29T00:00:00Z,Electronics
cart_000074,user_00211,prod_0015,2,55.31,2023-12-29T00:00:00Z,Electronics
cart_000074,user_00211,prod_0100,1,200.04,2023-12-21T00:00:00Z,Automotive
cart_000074,user_00211,prod_0017,3,100.34,2024-01-01T00:00:00Z,Fashion
cart_000074,user_00211,prod_0006,1,51.94,2023-12-20T00:00:00Z,Electronics
cart_000074,user_00211,prod_0090,3,246.24,2023-12-25T00:00:00Z,Toys & Games
cart_000075,user_00215,prod_0030,3,229.02,2023-12-07T00:00:00Z,Fashion
cart_000075,user_00215,prod_0033,2,181.09,2023-12-11T00:00:00Z,Home & Kitchen
cart_000076,user_00217,prod_0020,3,151.77,2023-12-05T00:00:00Z,Fashion
cart_000076,user_00217,prod_0045,1,43.9,2023-12-06T00:00:00Z,Home & Kitchen
cart_000076,user_00217,prod_0088,2,236.49,2023-12-07T00:00:00Z,Toys & Games
cart_000076,user_00217,prod_0044,2,25.83,2023-12-27T00:00:00Z,Home & Kitchen
cart_000076,user_00217,prod_0041,3,77.88,2023-12-19T00:00:00Z,Home & Kitchen
cart_000077,user_00219,prod_0050,2,60.92,2023-12-20T00:00:00Z,Books
cart_000078,user_00220,prod_0044,1,25.83,2023-12-23T00:00:00Z,Home & Kitchen
cart_000078,user_00220,prod_0008,1,110.54,2023-12-20T00:00:00Z,Electronics
cart_000079,user_00223,prod_0081,3,250.37,2023-12-16T00:00:00Z,Toys & Games
cart_000079,user_00223,prod_0032,2,229.18,2023-12-28T00:00:00Z,Home & Kitchen
cart_000079,user_00223,prod_0033,1,181.09,2023-12-15T00:00:00Z,Home & Kitchen
cart_000079,user_00223,prod_0059,3,175.28,2023-12-29T00:00:00Z,Books
cart_000079,user_00223,prod_0086,3,12.29,2023-12-23T00:00:00Z,Toys & Games
cart_000080,user_00226,prod_0087,1,126.04,2023-12-24T00:00:00Z,Toys & Games
cart_000080,user_00226,prod_0039,1,227.05,2023-12-20T00:00:00Z,Home & Kitchen
cart_000081,user_00231,prod_0060,3,176.75,2023-12-29T00:00:00Z,Books
cart_000081,user_00231,prod_0047,3,33.5,2023-12-07T00:00:00Z,Books
cart_000081,user_00231,prod_0041,2,77.88,2023-12-23T00:00:00Z,Home & Kitchen
cart_000081,user_00231,prod_0072,2,245.23,2023-12-27T00:00:00Z,Beauty
cart_000081,user_00231,prod_0053,2,163.93,2023-12-08T00:00:00Z,Books
cart_000081,user_00231,prod_0065,3,81.67,2023-12-05T00:00:00Z,Sports & Fitness
cart_000082,user_00233,prod_0002,2,46.02,2023-12-18T00:00:00Z,Electronics
cart_000082,user_00233,prod_0068,3,298.55,2023-12-15T00:00:00Z,Sports & Fitness
cart_000082,user_00233,prod_0098,3,163.3,2023-12-14T00:00:00Z,Automotive
cart_000083,user_00234,prod_0049,2,219.09,2023-12-20T00:00:00Z,Books
cart_000083,user_00234,prod_0028,2,230.97,2023-12-09T00:00:00Z,Fashion
cart_000083,user_00234,prod_0006,3,51.94,2023-12-28T00:00:00Z,Electronics
cart_000083,user_00234,prod_0012,1,294.66,2023-12-09T00:00:00Z,Electronics
cart_000083,user_00234,prod_0001,2,192.99,2023-12-09T00:00:00Z,Electronics
cart_000084,user_00235,prod_0008,2,110.54,2023-12-27T00:00:00Z,Electronics
cart_000084,user_00235,prod_0085,1,74.6,2023-12-30T00:00:00Z,Toys & Games
cart_000084,user_00235,prod_0051,2,141.01,2023-12-31T00:00:00Z,Books
cart_000084,user_00235,prod_0095,2,180.39,2023-12-30T00:00:00Z,Automotive
cart_000085,user_00244,prod_0015,3,55.31,2023-12-25T00:00:00Z,Electronics
cart_000086,user_00246,prod_0037,3,42.75,2023-12-11T00:00:00Z,Home & Kitchen
cart_000086,user_00246,prod_0051,1,141.01,2023-12-15T00:00:00Z,Books
cart_000086,user_00246,prod_0056,2,294.68,2023-12-14T00:00:00Z,Books
cart_000086,user_00246,prod_0038,3,160.14,2023-12-08T00:00:00Z,Home & Kitchen
cart_000086,user_00246,prod_0004,2,181.99,2023-12-27T00:00:00Z,Electronics
cart_000086,user_00246,prod_0052,3,258.24,2023-12-17T00:00:00Z,Books
cart_000087,user_00247,prod_0012,3,294.66,2023-12-02T00:00:00Z,Electronics
cart_000087,user_00247,prod_0050,2,60.92,2023-12-16T00:00:00Z,Books
cart_000087,user_00247,prod_0051,2,141.01,2023-12-28T00:00:00Z,Books
cart_000087,user_00247,prod_0004,1,181.99,2023-12-10T00:00:00Z,Electronics
cart_000087,user_00247,prod_0053,3,163.93,2023-12-26T00:00:00Z,Books
cart_000088,user_00249,prod_0013,2,138.3,2023-12-08T00:00:00Z,Electronics
cart_000089,user_00251,prod_0054,2,254.52,2023-12-31T00:00:00Z,Books
cart_000089,user_00251,prod_0039,1,227.05,2023-12-02T00:00:00Z,Home & Kitchen
cart_000089,user_00251,prod_0065,1,81.67,2023-12-06T00:00:00Z,Sports & Fitness
cart_000089,user_00251,prod_0032,1,229.18,2023-12-03T00:00:00Z,Home & Kitchen
cart_000090,user_00256,prod_0009,3,219.54,2023-12-14T00:00:00Z,Electronics
cart_000090,user_00256,prod_0074,3,50.7,2023-12-25T00:00:00Z,Beauty
cart_000091,user_00257,prod_0004,2,181.99,2023-12-05T00:00:00Z,Electronics
cart_000091,user_00257,prod_0001,2,192.99,2023-12-29T00:00:00Z,Electronics
cart_000091,user_00257,prod_0078,1,43.46,2023-12-27T00:00:00Z,Beauty
cart_000091,user_00257,prod_0048,2,258.97,2023-12-02T00:00:00Z,Books
cart_000091,user_00257,prod_0049,3,219.09,2023-12-23T00:00:00Z,Books
cart_000092,user_00259,prod_0031,3,92.74,2023-12-23T00:00:00Z,Home & Kitchen
cart_000092,user_00259,prod_0089,2,70.4,2023-12-20T00:00:00Z,Toys & Games
cart_000092,user_00259,prod_0011,1,212.14,2023-12-02T00:00:00Z,Electronics
cart_000093,user_00265,prod_0032,2,229.18,2023-12-12T00:00:00Z,Home & Kitchen
cart_000093,user_00265,prod_0003,2,129.05,2023-12-11T00:00:00Z,Electronics
cart_000093,user_00265,prod_0057,3,209.8,2023-12-12T00:00:00Z,Books
cart_000093,user_00265,prod_0059,3,175.28,2023-12-05T00:00:00Z,Books
cart_000094,user_00267,prod_0059,2,175.28,2023-12-13T00:00:00Z,Books
cart_000094,user_00267,prod_0073,3,44.48,2023-12-16T00:00:00Z,Beauty
cart_000095,user_00269,prod_0071,2,164.71,2023-12-31T00:00:00Z,Beauty
cart_000095,user_00269,prod_0067,3,278.13,2023-12-28T00:00:00Z,Sports & Fitness
cart_000095,user_00269,prod_0064,2,128.25,2023-12-22T00:00:00Z,Sports & Fitness
